ER30001,ER30002,ER31996,ER31997,ER33401,ER33402,ER33403,Q1A33,Q1E12A,Q1F12A,Q1G11C,Q1K3A,Q1K3B,Q1K7,Q1K8,Q1K9,Q1K10,Q2A51,ER33601,ER33602,ER33603,Q21A19,Q21A20_2,Q21A23,Q21A24_2,Q21B11A1,Q21B12A1,Q21C7A_1,Q21C7A_2,Q21C7A_3,Q21C7A_4,Q21C7B_1,Q21C7B_2,Q21C7B_3,Q21C7B_4,Q21C10H,Q21C15A,Q21C15B,Q21C21A,Q21C21B,Q21C22H,Q21C27A,Q21C27B,Q21C28H,Q21C33A,Q21C33B,Q21C39A,Q21C39B,Q21G5D,Q21G10C,Q21G21A1,Q21G21A2,Q21H5C,Q21H8B,Q21H22B,Q21H22C,Q21H23A1,Q21H23B1,Q21H23C1,Q21H23D1,Q21H23E1,Q21H23F1,Q21H23G1,Q21H23H1,Q21H24J,Q21H24O,Q21H25J,Q21H25O,Q23L2,Q23L2A,Q23L4A5,ER33901,ER33902,ER33903,Q31B11A1,Q31B11A2,Q31B12A1,Q31B12A2,Q31C15A,Q31C15B,Q31C21A,Q31C21B,Q31C27A,Q31C27B,Q31C33A,Q31C33B,Q31C39A,Q31C39B,Q31H5C,Q31H8B,Q31H22B,Q31H22C,Q31H23A1,Q31H23B1,Q31H23C1,Q31H23D1,Q31H23E1,Q31H23F1,Q31H23G1,Q32JA34,Q33L2,Q33L2A,Q33L3F,Q33L3G,Q33L3H
3085,4,64,1,10112,4,30,250,0,0,0,3,3,0,0,0,0,99999,3982,4,30,50,0,9,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,10,1,700,0,100,500,0,0,0,1200,0,0,0,0,0,0,0,6229,3,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3085,170,64,1,10112,0,0,,,,,,,,,,,,3982,5,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3088,1,65,1,10363,1,10,,,,,,,,,,,,6782,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7969,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3088,2,65,1,10363,2,47,,,,,,,,,,,,7174,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6964,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3088,3,65,1,10363,3,40,,,,,,,,,,,,7174,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6964,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3088,4,65,1,10363,4,70,60,0,0,0,3,3,0,0,0,0,160,7174,3,30,0,0,30,0,0,0,99999,0,0,0,0,0,0,0,5,45,3,0,0,5,0,0,5,0,0,0,0,0,64,0,0,0,0,0,0,99999,0,200,1000,0,0,0,99998,0,0,0,0,0,0,0,6964,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3088,5,65,1,10363,5,70,60,0,0,0,3,3,0,0,0,0,160,7174,4,30,0,0,100,0,0,0,150,30,0,0,3,3,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,64,0,0,0,0,0,0,700,0,200,800,0,0,0,500,0,0,0,0,0,0,0,6964,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3088,6,65,1,10363,6,50,,,,,,,,,,,,6782,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7046,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3088,7,65,1,10363,7,50,,,,,,,,,,,,6782,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7046,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3088,8,65,1,10363,8,40,,,,,,,,,,,,6782,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3088,9,65,1,10363,9,40,,,,,,,,,,,,6782,5,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7046,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3089,1,65,1,10151,1,10,,,,,,,,,,,,6979,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7171,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3089,2,65,1,10151,2,20,,,,,,,,,,,,7197,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6396,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3089,3,65,1,10151,3,50,,,,,,,,,,,,6979,2,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7171,2,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3089,4,65,1,10151,4,30,,,,,,,,,,,,2506,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3089,5,65,1,10151,5,37,,,,,,,,,,,,2506,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3089,6,65,1,10151,6,60,0,0,0,0,3,3,0,0,0,0,,2506,3,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3089,7,65,1,10151,7,60,120,0,0,0,3,3,0,0,0,0,,2506,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3089,8,65,1,10151,8,98,,,,,,,,,,,,6979,3,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7171,3,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3089,170,65,1,10151,81,50,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3090,1,66,1,10255,1,10,,,,,,,,,,,,4810,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1248,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3090,2,66,1,10255,2,20,,,,,,,,,,,,4810,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1248,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3090,3,66,1,10255,3,30,10,0,0,0,3,3,0,0,0,0,,4810,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,200,0,90,200,0,0,0,2000,0,0,0,0,0,0,0,1248,51,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3090,4,66,1,10255,4,30,50,0,0,0,3,3,0,0,0,0,,4810,4,30,0,0,600,0,0,0,800,75,0,0,5,3,0,0,5,0,0,0,0,5,0,0,5,125,3,0,0,0,100,0,0,0,0,0,0,200,0,53,200,0,0,0,1800,0,0,0,0,0,0,0,1248,3,30,0,0,0,0,0,0,0,0,0,0,800,6,0,0,0,0,0,0,200,1500,100,250,0,0,0,600,0,0,0,0,0
3091,1,66,1,10389,1,10,,,,,,,,,,,,3504,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1824,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3091,2,66,1,10389,2,20,,,,,,,,,,,,3504,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1824,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3091,3,66,1,10389,3,30,0,0,0,0,3,3,0,0,0,0,,3504,3,30,1000,0,25,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,200,500,50,500,0,0,0,1000,0,0,0,0,0,0,0,1824,51,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3091,4,66,1,10389,4,30,0,0,0,0,3,3,0,0,0,0,,3504,4,30,1500,0,50,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,300,500,50,300,0,0,0,1500,0,0,0,0,0,0,0,1824,52,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3092,1,66,1,10204,1,10,,,,,,,,,,,,6002,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3092,2,66,1,10204,2,20,,,,,,,,,,,,6002,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3092,3,66,1,10204,3,30,120,0,0,0,3,3,0,0,0,0,,6002,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3092,4,66,1,10204,4,30,150,0,0,98,3,3,0,0,0,0,,6002,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3093,1,66,2,10402,1,10,,,,,,,,,,,,6086,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7995,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3093,2,66,2,10402,2,30,3000,0,0,50,3,3,0,0,0,0,,6086,2,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7995,2,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3094,1,66,2,10377,1,10,,,,,,,,,,,,3991,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1358,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3094,2,66,2,10377,2,20,,,,,,,,,,,,3991,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1358,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3094,3,66,2,10377,3,30,0,0,0,0,2,3,5,5,5,5,,3991,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,1,1,100,99998,30,200,0,0,0,960,0,0,0,0,0,0,0,1358,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99998,0,99998,99998,0,0,0,0,5,9,0,0,0
3094,4,66,2,10377,4,30,0,0,0,0,2,3,5,5,5,5,,3991,4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0,99999,99998,30,250,0,0,0,960,0,0,0,0,0,0,0,1358,4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,100,400,0,0,0,0,3,1,5,0,5
3094,30,66,2,10377,0,0,,,,,,,,,,,,3991,5,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1358,5,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3095,1,66,2,10376,1,10,,,,,,,,,,,,6247,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2084,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3095,2,66,2,10376,2,30,,,,,,,,,,,,6247,2,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2637,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3095,3,66,2,10376,3,30,0,0,2,0,2,2,5,5,5,5,,6247,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,960,0,5,0,0,,,,2084,2,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3095,4,66,2,10376,4,30,0,0,2,0,2,2,5,5,5,5,,6247,4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,40,0,20,150,0,0,0,960,0,5,0,0,0,0,0,2084,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3095,5,66,2,10376,5,30,,,,,,,,,,,,6247,5,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2084,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3095,6,66,2,10376,6,70,,,,,,,,,,,,6247,71,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1180,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3095,30,66,2,10376,0,0,,,,,,,,,,,,6247,6,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2084,5,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3095,31,66,2,10376,0,0,,,,,,,,,,,,6247,7,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2084,6,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3095,227,66,2,10376,71,10,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3096,1,66,1,10029,1,10,,,,,,,,,,,,6496,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4176,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3096,2,66,1,10029,2,20,,,,,,,,,,,,6496,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4176,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3096,3,66,1,10029,3,30,0,0,0,0,3,3,0,0,0,0,,6496,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,100,80,50,300,0,0,0,300,0,0,0,0,0,0,0,4176,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,3000,200,2000,0,0,0,0,0,0,1,5,1
3096,30,66,1,10029,0,0,,,,,,,,,,,,6496,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4176,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3096,170,66,1,10029,71,50,,,,,,,,,,,,6496,5,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4176,5,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3098,1,67,1,10171,1,10,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3098,2,67,1,10171,2,20,,,,,,,,,,,,6789,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2632,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3098,3,67,1,10171,3,30,1000,0,0,0,3,3,0,0,0,0,1500,6789,2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,200,0,80,9998,0,0,0,99998,0,5,0,0,0,0,0,2632,2,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3098,4,67,1,10171,4,30,120,0,0,0,3,3,0,0,0,0,1500,6789,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,200,0,20,9998,0,0,0,99998,0,5,0,0,0,0,0,2632,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3098,5,67,1,10171,5,30,,,,,,,,,,,,6789,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2632,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3098,30,67,1,10171,0,0,,,,,,,,,,,,6789,5,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2632,5,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3099,1,67,2,10097,1,10,,,,,,,,,,,,6380,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5847,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3099,2,67,2,10097,2,22,,,,,,,,,,,,6380,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5847,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3099,3,67,2,10097,3,30,,,,,,,,,,,,6380,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5847,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3099,4,67,2,10097,4,30,0,0,0,0,3,3,0,0,0,0,500,6380,4,30,0,0,300,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,150,200,30,150,0,0,0,1440,0,0,0,0,0,0,0,5847,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3099,5,67,2,10097,5,30,0,0,0,0,3,3,0,0,0,0,500,6380,5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,1,5,0,0,0,0,150,200,80,300,0,0,0,30,0,0,0,0,0,0,0,5847,5,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3099,30,67,2,10097,0,0,,,,,,,,,,,,6380,6,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5847,6,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3105,1,83,2,10047,1,10,,,,,,,,,,,,1611,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4873,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3105,2,83,2,10047,2,20,,,,,,,,,,,,3146,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6420,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3105,3,83,2,10047,3,30,560,0,0,0,3,3,0,0,0,0,1400,3146,2,30,50,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,800,9999,200,1500,0,1200,2500,0,5,0,0,0,0,40,7296,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3105,4,83,2,10047,4,30,30,0,0,0,3,3,0,0,0,0,1400,3146,3,30,0,0,20,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,200,500,200,200,0,0,0,2500,0,5,0,0,0,0,0,6420,2,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3108,1,83,1,10412,1,10,,,,,,,,,,,,6091,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4825,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3108,2,83,1,10412,2,22,,,,,,,,,,,,6091,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4825,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3108,3,83,1,10412,3,35,,,,,,,,,,,,6091,3,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4825,4,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3108,4,83,1,10412,4,35,150,0,0,0,3,3,0,0,0,0,300,6091,4,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,150,0,50,250,0,0,0,2000,0,5,0,0,20,4,60,4825,3,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3109,1,68,1,10429,1,10,,,,,,,,,,,,488,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2078,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3109,2,68,1,10429,2,20,,,,,,,,,,,,488,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2078,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3109,3,68,1,10429,3,30,120,0,0,0,3,3,0,0,0,0,400,488,3,30,0,0,45,0,5000,4000,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,100,3,0,0,0,0,5,1,0,0,0,0,300,500,50,150,0,0,0,0,0,0,0,0,0,0,0,2078,3,30,5800,6,5800,6,0,0,0,0,0,0,2000,6,0,0,0,700,10,2,500,1000,200,800,0,0,0,30,10,1,0,0,5
3109,4,68,1,10429,4,50,,,,,,,,,,,,7298,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2971,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3110,1,69,1,10438,1,10,,,,,,,,,,,,6088,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3368,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3110,2,69,1,10438,2,20,,,,,,,,,,,,6088,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3368,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3110,3,69,1,10438,3,30,6,0,0,0,3,3,0,0,0,0,,6088,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,20,1,200,0,600,1000,0,0,0,99998,0,0,0,0,0,0,0,3368,3,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3110,4,69,1,10438,4,50,,,,,,,,,,,,6088,4,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3110,5,69,1,10438,5,60,6,0,0,0,3,3,0,0,0,0,,6088,5,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3368,6,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0,0,60,300,0,0,0,0,30,1,0,10,20
3110,170,69,1,10438,0,0,,,,,,,,,,,,6088,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3368,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3110,171,69,1,10438,0,0,,,,,,,,,,,,6088,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3368,5,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3110,172,69,1,10438,0,0,,,,,,,,,,,,6088,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3368,7,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3110,173,69,1,10438,0,0,,,,,,,,,,,,6088,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3368,8,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3111,1,68,1,10180,1,10,,,,,,,,,,,,2614,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4116,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3111,2,68,1,10180,2,30,,,,,,,,,,,,2614,3,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4116,3,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3111,3,68,1,10180,3,30,,,,,,,,,,,,2614,4,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4116,4,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3111,4,68,1,10180,4,30,10,0,0,0,3,3,0,0,0,0,,2614,5,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,5,1,300,100,50,300,0,0,0,500,5,5,0,0,0,0,0,4116,5,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3111,5,68,1,10180,5,30,10,0,0,0,3,3,0,0,0,0,,2614,6,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,5,0,0,0,0,0,0,10,1,0,0,0,0,300,200,240,500,0,0,0,500,5,5,0,0,0,0,0,4116,6,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3111,170,68,1,10180,0,0,,,,,,,,,,,,2614,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4116,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3111,171,68,1,10180,0,0,,,,,,,,,,,,2614,7,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4116,7,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3113,1,70,1,10327,1,10,,,,,,,,,,,,6792,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6061,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3113,2,70,1,10327,2,22,,,,,,,,,,,,6792,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6061,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
