ER10002,ER10039,ER10040,ER10041,ER10042,ER10043,ER10044,ER10045,ER10046,ER10047,ER10048,ER10049,ER10050,ER10051,ER10052,ER10053,ER10054,ER10055,ER10056,ER10057,ER10058,ER10060,ER21002,ER21048,ER21049,ER21050,ER21051,ER21052,ER21053,ER21054,ER21055,ER21056,ER21057,ER21058,ER21059,ER21060,ER21061,ER21062,ER21063,ER21064,ER21065,ER21066,ER21067,ER21068,ER21069,ER21070,ER21072,ER22621,S606,S620,ER36002,ER36039,ER36040,ER36041,ER36042,ER36043,ER36044,ER36045,ER36046,ER36047,ER36048,ER36049,ER36050,ER36051,ER36052,ER36053,ER36054,ER36055,ER36056,ER36057,ER36058,ER36059,ER36060,ER36061,ER36062,ER36063,ER36065,ER37620,S806,S820
,,,,,,,,,,,,,,,,,,,,,,2054,1,1,1,71400,0,822,0,6,500,2000,13,5,0,0,0,0,0,0,0,0,0,0,1,0,1,1,21600,4766,1,1,2,62000,0,620,0,5,500,1,2004,22,5,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,58000
465,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2722,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,70000,4450,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,75000
464,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2489,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,84000,4516,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,120000
838,1,1,3,2,0,25000,13000,261,151,7,11,0,625,1979,1997,12,15,1,0,5,0,2762,1,1,1,16000,0,260,0,7,0,1977,5,1,3,0,14000,0,154,0,7,0,2001,13,5,0,1,1,70000,4860,1,1,2,48000,0,620,0,5,500,1,2004,12,1,3,0,24000,0,180,0,8,250,2,2005,12,5,0,5,0,53000
120,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2610,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,220000,5708,1,3,0,45000,0,472,0,5,250,1,1998,15,5,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,180000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,1,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,1,1,0
,,,,,,,,,,,,,,,,,,,,,,4469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,700,5,0,0,4506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,5,0,0
3597,1,1,0,2,0,24000,0,400,0,8,0,0,0,1993,0,25,0,5,0,1,0,1410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
3595,1,1,0,1,0,52000,0,577,0,9,0,0,0,1991,0,24,0,5,0,1,0,2414,1,1,1,195000,0,1500,0,7,250,2001,28,5,0,0,0,0,0,0,0,0,0,0,1,0,1,1,20000,3330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,1,1,0
146,1,1,0,1,0,73000,0,576,0,8,0,0,0,1993,0,26,0,5,0,5,0,1546,1,1,1,143000,0,895,0,8,0,2000,27,5,0,0,0,0,0,0,0,0,0,0,1,0,1,1,27000,4604,1,1,2,134000,0,1300,0,5,0,1,2005,16,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,51000
,,,,,,,,,,,,,,,,,,,,,,3204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,1,1,0,1048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
,,,,,,,,,,,,,,,,,,,,,,6084,1,2,0,70000,0,463,0,5,500,2002,23,5,0,0,0,0,0,0,0,0,0,0,1,0,5,0,2000,2927,1,3,0,78000,0,660,0,6,500,2,2004,27,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,17000
148,1,1,0,1,0,60000,0,1200,0,7,0,997,0,1994,0,8,0,5,0,1,0,1452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,5,0,0,5982,1,1,1,270000,0,1100,0,5,500,1,2005,18,5,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,330000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625,1,1,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,1,1,0
3375,1,1,0,1,0,199000,0,1500,0,9,0,0,0,1990,0,25,0,5,0,5,0,503,1,1,2,240000,0,1600,0,7,750,1997,15,5,0,0,0,0,0,0,0,0,0,0,1,0,1,1,110000,5368,1,1,1,114000,0,785,0,6,500,1,2006,29,5,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,2000
1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,1,1,0,3962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
3079,1,1,0,1,0,95000,0,840,0,6,0,750,0,1996,0,29,0,5,0,1,0,872,1,1,2,97000,0,630,0,6,500,2001,28,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,43000,3843,1,1,1,430000,0,2600,0,5,0,1,2004,27,5,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,100000
2690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,2168,1,1,2,82000,0,696,0,6,250,2002,29,5,0,0,0,0,0,0,0,0,0,0,1,0,1,1,13000,4210,1,1,1,249000,0,2500,0,6,500,1,2006,29,1,1,1,60000,0,400,0,7,625,1,2006,98,1,0,1,1,41000
3017,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,90000,4657,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,150000
1628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,1842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,1,1,0,7253,1,1,1,136233,0,923,0,6,500,1,2007,30,5,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,40767
2516,1,1,0,1,0,13000,0,209,0,9,0,750,0,1995,0,8,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,1,1,0,2,0,68000,0,594,0,6,0,500,0,1993,0,20,0,5,0,1,0,2550,1,1,2,58000,0,550,0,98,0,1993,20,5,0,0,0,0,0,0,0,0,0,0,1,0,1,1,57000,5013,1,1,2,47000,0,589,0,6,875,2,1992,17,5,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,63000
4069,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4326,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,90000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5605,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,90000
1208,1,3,0,0,0,17000,0,213,0,9,0,0,0,1980,0,3,0,5,0,5,0,3367,1,1,2,60000,0,512,0,7,625,2002,11,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,30000,6741,1,3,0,80000,0,600,0,7,0,1,2004,25,5,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,120000
,,,,,,,,,,,,,,,,,,,,,,5311,1,1,1,93000,0,925,0,7,750,1999,11,5,0,0,0,0,0,0,0,0,0,0,1,0,5,0,42000,7404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,1,1,0
5561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,7470,1,1,1,308000,0,1697,0,5,0,2003,29,1,3,0,38000,0,220,0,5,500,2003,10,5,0,5,0,54000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99999,6086,1,1,2,140000,0,1000,0,5,875,2003,30,5,0,0,0,0,0,0,0,0,0,0,1,0,5,0,40000,6366,1,1,1,60000,0,678,0,4,700,1,2000,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,215000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790,5,0,0
3373,1,1,0,1,0,5000,0,193,0,11,0,0,0,1992,0,2,0,5,0,5,0,1492,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,65000,378,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,75000
,,,,,,,,,,,,,,,,,,,,,,1719,1,1,1,64000,0,492,0,8,750,2000,27,5,0,0,0,0,0,0,0,0,0,0,5,0,9,0,1000,1650,1,1,1,60000,0,492,0,8,500,1,2000,12,5,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,8965
,,,,,,,,,,,,,,,,,,,,,,383,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,95000,4819,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,150000
4327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575,6909,1,1,2,150000,0,800,0,5,250,2003,30,5,0,0,0,0,0,0,0,0,0,0,5,0,1,1,40000,4716,1,1,2,138000,0,830,0,5,250,1,2002,25,5,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,62000
4328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,7087,1,1,2,151000,0,1050,0,5,875,2003,30,5,0,0,0,0,0,0,0,0,0,0,1,0,1,1,39000,7559,1,1,2,142000,0,1145,0,4,875,1,2002,25,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,83000
,,,,,,,,,,,,,,,,,,,,,,2806,1,1,1,174000,0,1351,0,5,875,2003,29,5,0,0,0,0,0,0,0,0,0,0,1,0,1,1,16000,4965,1,1,1,160000,0,1300,0,98,0,1,2003,26,5,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,30000
4513,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2936,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,250000,1119,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,350000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3347,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,450000
4595,1,1,0,2,0,50000,0,617,0,7,0,997,0,1994,0,27,0,5,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,2232,1,7,0,25000,0,200,0,3,0,2002,15,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,30000,4355,1,7,0,19000,0,200,0,3,0,1,2002,15,5,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,31000
3757,1,1,0,2,0,108000,0,1490,0,6,0,0,0,1993,0,11,0,5,0,5,0,4617,1,1,2,235000,0,2500,0,5,500,2002,10,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,250000,6992,1,1,2,140000,0,2500,0,5,500,1,2003,5,5,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,560000
6155,1,1,3,1,0,130000,46000,1050,550,6,98,0,998,1993,1994,1,12,1,0,1,0,7187,1,1,2,300000,0,1700,0,6,0,2002,29,5,0,0,0,0,0,0,0,0,0,0,1,0,1,1,150000,7864,1,1,2,9999998,0,2000,0,6,0,1,2002,25,5,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,110000
5790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,865,2659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1300,1,1,0,5001,1,1,1,467000,0,2750,0,5,625,1,2007,30,5,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,198000
1964,1,1,0,1,0,70000,0,1000,0,7,0,750,0,1992,0,8,0,5,0,1,0,2003,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,175000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6191,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4824,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,60000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,3016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,1,1,0,6924,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,60000
,,,,,,,,,,,,,,,,,,,,,,2098,1,1,1,139437,0,922,0,6,875,2002,29,5,0,0,0,0,0,0,0,0,0,0,1,0,1,1,36563,2856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200,1,1,0
2791,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4128,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,125000,4563,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,150000
4896,1,1,0,1,0,84000,0,1000,0,7,0,500,0,1994,0,17,0,5,0,1,0,4508,1,1,2,64600,0,900,0,5,125,2003,15,5,0,0,0,0,0,0,0,0,0,0,1,0,5,0,235400,6435,1,1,1,50000,0,1100,0,6,0,1,2004,17,5,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,450000
4727,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,451,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8260,1,1,1,57000,0,545,0,6,0,1,2007,30,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,17000
1166,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,2293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,1,1,0,647,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,95000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1566,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,87500
998,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,914,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,14000,930,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,17000
1573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,4911,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,25000,1849,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,20000
1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,0,0,7324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,5,0,0
,,,,,,,,,,,,,,,,,,,,,,7121,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,15000,1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
,,,,,,,,,,,,,,,,,,,,,,7287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,5,0,0,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
,,,,,,,,,,,,,,,,,,,,,,6733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
5903,1,1,0,1,0,9000,0,173,0,9,0,0,0,1992,0,10,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,1,1,0
3358,1,1,0,1,0,15000,0,400,0,8,0,0,0,1988,0,12,0,5,0,5,0,3751,1,1,1,60000,0,425,0,6,375,2002,29,5,0,0,0,0,0,0,0,0,0,0,5,0,5,0,30000,5964,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,95000
2477,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,185000,4584,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,325000
3586,1,1,0,2,0,93000,0,700,0,6,0,750,0,1997,0,30,0,5,0,1,0,1075,1,1,2,102000,0,800,0,6,250,2001,28,5,0,0,0,0,0,0,0,0,0,0,1,0,1,1,38000,4758,1,1,1,150000,0,1200,0,6,250,1,2006,29,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,140000
,,,,,,,,,,,,,,,,,,,,,,857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,1,1,0,4837,1,1,1,165000,0,1194,0,6,500,1,2006,29,5,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,45000
,,,,,,,,,,,,,,,,,,,,,,3193,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,90000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,3095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1356,1,1,1,190000,0,1720,0,5,750,1,2005,18,5,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,39000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6618,1,1,1,288000,0,2000,0,9,0,2,2006,29,1,1,1,8000,0,400,0,9,0,2,2006,29,1,0,1,1,15000
4364,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,157200,2391,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,150000
,,,,,,,,,,,,,,,,,,,,,,6060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,1,1,0,3319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
,,,,,,,,,,,,,,,,,,,,,,7217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3438,1,1,0,2,0,95000,0,1075,0,7,0,750,0,1992,0,12,0,5,0,1,0,3987,1,1,2,80000,0,800,0,5,125,2003,15,5,0,0,0,0,0,0,0,0,0,0,1,0,5,0,45000,4925,1,1,2,63000,0,812,0,5,125,1,1993,11,1,3,0,5000,0,300,0,8,250,2,2007,1,1,0,1,1,72000
5616,1,7,0,0,0,40000,0,497,0,9,0,0,0,1990,0,5,0,5,0,5,0,4938,1,1,2,98000,0,800,0,5,0,2002,98,5,0,0,0,0,0,0,0,0,0,0,5,0,1,1,11000,4076,1,1,2,74000,0,823,0,5,625,1,2003,10,5,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,146000
,,,,,,,,,,,,,,,,,,,,,,883,1,1,1,60000,0,427,0,98,0,2001,29,5,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,3892,1,1,1,49000,0,435,0,5,0,1,2002,25,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,43000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
4279,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4599,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,115000,4824,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,113000
4280,1,1,0,2,0,36000,0,46628,0,8,0,250,0,1992,0,10,0,5,0,5,0,5714,1,1,2,28000,0,466,0,7,0,1992,4,1,5,0,12000,0,76,0,11,0,1998,98,5,0,1,1,110000,6543,1,1,2,55000,0,816,0,6,250,1,2002,10,5,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,91000
913,1,1,0,2,0,20000,0,300,0,9,0,750,0,1995,0,8,0,5,0,5,0,4410,1,1,1,107000,0,979,0,6,200,1998,25,5,0,0,0,0,0,0,0,0,0,0,1,0,1,1,13000,4113,1,1,1,235000,0,1773,0,5,875,1,2006,28,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,70000
6164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,7694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499,1,1,0,5763,1,1,2,9999998,0,1200,0,98,0,8,9998,98,5,0,0,0,0,0,0,0,0,0,0,0,8,0,1,1,100000
5131,1,1,0,1,0,9000,0,155,0,9,0,0,0,1992,0,6,0,5,0,5,0,6478,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,60000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,7555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,5669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475,5,0,0,6407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,5,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6614,1,1,1,110000,0,890,0,5,0,1,2005,15,5,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,90000
,,,,,,,,,,,,,,,,,,,,,,7558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569,1,1,0,6242,1,1,1,85000,0,838,0,6,900,1,2006,29,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,54000
4228,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3380,1,1,2,260000,0,3831,0,5,750,1,1999,22,5,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,940000
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1350,1,1,0
